Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
5cd9f6e1c00d8d462d43fa3e62ffd7ca	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium	0.7562083712219121
78c78d858f718908ebd82486f0dfd94d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9992591163143159
8d6271c24ce8472f4eaf0952628e69c5	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9994081409899294
f67556bcaa9f0187a5bfe7e24a2f8ba0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Colidextribacter; s__uncultured_rumen	0.9999736302417316
54db780695cbc1c0d3fd900b4f72c82c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter	0.9056643402196227
fbe65384f3e589f35890994ce50a8a75	d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus	0.9999717859194124
5e5cc318ba555d8723d2ab19982a660b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus	0.7975964489097486
49d0f87bb229785fa47d64136ab054c2	d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus	0.9999921333741544
361d59dddcce0bd085c3691182b8e402	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Tyzzerella; s__uncultured_rumen	0.9279610278531595
ffd03dbe2d1bbb900f79153a0944a058	d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus; s__uncultured_organism	0.7351459073548505
248b8cab587a261ad4b9e60ca6aa7c18	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia	0.9999999999933268
